[23-Jul-2015 23:54:31 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[23-Jul-2015 23:54:38 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[23-Jul-2015 23:54:39 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[23-Jul-2015 23:55:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[23-Jul-2015 23:57:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[23-Jul-2015 23:59:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:01:22 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:01:26 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:01:29 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:01:30 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:01:32 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:02:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:03:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:05:34 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:07:34 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:09:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:11:36 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 00:13:39 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:42:52 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:43:53 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:43:58 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:13 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:13 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:16 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:17 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:17 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:17 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:18 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:44:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:22 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:22 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:26 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:26 UTC] Array
(
    [0] => administrator
)

[24-Jul-2015 01:47:27 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:34 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:37 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:41 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:48 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:50 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:58 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:58 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:47:58 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:47:59 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:00 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:48:00 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:48:00 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:15 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:16 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:27 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:30 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:45 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:47 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:48 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:48 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:48:48 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:48:48 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:48:48 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:03 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:06 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:07 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:07 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:49:07 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:49:07 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:08 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:11 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:15 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:15 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:49:15 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:49:16 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:17 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:17 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:33 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:34 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:50 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:54 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:49:54 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:49:54 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:50:01 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:50:01 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:50:01 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 01:50:05 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:50:10 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:50:21 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:51:02 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:51:14 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:51:46 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:52:02 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:52:22 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:52:22 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:53:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:54:27 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:54:54 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:55:09 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:55:09 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:55:10 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:55:11 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:56:39 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:56:58 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:57:07 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:57:19 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 01:58:45 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:25 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:30 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:34 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:35 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:40 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:51 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:01:55 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:02:06 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:02:56 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:04:56 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:06:24 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:06:32 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:07:03 UTC] PHP Notice:  Undefined variable: registration_key in /var/www/content/themes/basic-hawaiian/functions.php on line 811
[24-Jul-2015 02:19:29 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 02:19:29 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 02:19:39 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 02:19:39 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 02:19:55 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 02:19:55 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 03:01:28 UTC] Array
(
    [0] => nonpaid
)

[24-Jul-2015 03:02:06 UTC] Array
(
    [0] => nonpaid
)

[24-Jul-2015 03:12:58 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 03:12:58 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 03:13:03 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 03:13:03 UTC] PHP Warning:  explode() expects parameter 2 to be string, array given in /var/www/wp/wp-includes/functions.wp-scripts.php on line 227
[24-Jul-2015 21:22:02 UTC] PHP Notice:  Trying to get property of non-object in /var/www/content/themes/basic-hawaiian/header.php on line 25
[24-Jul-2015 21:22:02 UTC] 1
[24-Jul-2015 21:22:08 UTC] PHP Notice:  Trying to get property of non-object in /var/www/content/themes/basic-hawaiian/header.php on line 25
[24-Jul-2015 21:22:08 UTC] 1
[24-Jul-2015 21:22:49 UTC] PHP Notice:  Trying to get property of non-object in /var/www/content/themes/basic-hawaiian/header.php on line 25
[24-Jul-2015 21:22:49 UTC] 
[24-Jul-2015 21:26:00 UTC] PHP Notice:  Undefined variable: current_user in /var/www/content/themes/basic-hawaiian/header.php on line 25
[24-Jul-2015 21:26:00 UTC] 
[24-Jul-2015 21:28:02 UTC] WP_User Object
(
    [data] => stdClass Object
        (
            [ID] => 1306
            [user_login] => elon
            [user_pass] => $P$BsC0qpxkyeaLNytEMtNrDKuI30riZT.
            [user_nicename] => elon
            [user_email] => jkhedani@gmail.com
            [user_url] => 
            [user_registered] => 2015-07-23 23:54:38
            [user_activation_key] => 
            [user_status] => 0
            [display_name] => elon
        )

    [ID] => 1306
    [caps] => Array
        (
            [nonpaid] => 1
        )

    [cap_key] => wp_capabilities
    [roles] => Array
        (
            [0] => nonpaid
        )

    [allcaps] => Array
        (
            [read] => 1
            [nonpaid] => 1
        )

    [filter] => 
)

[24-Jul-2015 21:31:20 UTC] asdf
[24-Jul-2015 21:31:21 UTC] asdf
[24-Jul-2015 21:31:21 UTC] asdf
[24-Jul-2015 21:31:22 UTC] asdf
[24-Jul-2015 21:31:23 UTC] asdf
[24-Jul-2015 21:31:23 UTC] asdf
[24-Jul-2015 21:31:24 UTC] asdf
[24-Jul-2015 21:31:24 UTC] asdf
[24-Jul-2015 21:31:25 UTC] asdf
[24-Jul-2015 21:31:26 UTC] asdf
[24-Jul-2015 21:31:26 UTC] asdf
[24-Jul-2015 21:31:46 UTC] asdf
[24-Jul-2015 21:31:46 UTC] asdf
[24-Jul-2015 21:31:47 UTC] asdf
[24-Jul-2015 21:31:48 UTC] asdf
[24-Jul-2015 21:31:48 UTC] asdf
[24-Jul-2015 21:31:49 UTC] asdf
[24-Jul-2015 21:31:50 UTC] asdf
[24-Jul-2015 21:31:50 UTC] asdf
[24-Jul-2015 21:32:55 UTC] asdf
[24-Jul-2015 21:32:56 UTC] asdf
[24-Jul-2015 21:32:56 UTC] asdf
[24-Jul-2015 21:32:57 UTC] asdf
[24-Jul-2015 21:32:58 UTC] asdf
[24-Jul-2015 21:32:58 UTC] asdf
[24-Jul-2015 21:32:59 UTC] asdf
[24-Jul-2015 21:32:59 UTC] asdf
[24-Jul-2015 21:33:00 UTC] asdf
[24-Jul-2015 21:33:01 UTC] asdf
[24-Jul-2015 21:33:01 UTC] asdf
[24-Jul-2015 21:33:02 UTC] asdf
[24-Jul-2015 21:33:02 UTC] asdf
[24-Jul-2015 21:33:03 UTC] asdf
[24-Jul-2015 21:33:04 UTC] asdf
[24-Jul-2015 21:33:04 UTC] asdf
[24-Jul-2015 23:56:41 UTC] Array
(
    [0] => administrator
)

[24-Jul-2015 23:56:54 UTC] Array
(
    [0] => nonpaid
)

[25-Jul-2015 00:05:07 UTC] Array
(
    [0] => nonpaid
)

[25-Jul-2015 22:26:40 UTC] Array
(
    [0] => nonpaid
)

[25-Jul-2015 22:59:00 UTC] PHP Notice:  Undefined index: redirect in /var/www/content/themes/basic-hawaiian/inc/stripe/stripe-process-payment.php on line 37
[25-Jul-2015 23:18:23 UTC] PHP Notice:  Undefined index: redirect in /var/www/content/themes/basic-hawaiian/inc/stripe/stripe-process-payment.php on line 37
[28-Jul-2015 03:52:40 UTC] Array
(
    [0] => administrator
)

[28-Jul-2015 04:04:08 UTC] Array
(
    [0] => administrator
)

[28-Jul-2015 04:08:58 UTC] Array
(
    [0] => student
)

[28-Jul-2015 21:44:36 UTC] Array
(
    [0] => administrator
)

